,trialid,sentnum,ianum,ia,lang,uniform_id,skip,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix,refix,reread
503,5.0,7.0,136.0,single-,en,en_57,0.0,217.0,217.0,352.0,1.0,2.0,0.0,1.0
504,5.0,7.0,137.0,use,en,en_57,0.0,180.0,180.0,180.0,1.0,1.0,0.0,0.0
505,5.0,7.0,138.0,or,en,en_57,0.0,197.0,197.0,197.0,1.0,1.0,0.0,0.0
506,5.0,7.0,139.0,disposable,en,en_57,0.0,171.0,315.0,315.0,2.0,2.0,1.0,0.0
507,5.0,7.0,140.0,plastic,en,en_57,0.0,262.0,262.0,262.0,1.0,1.0,0.0,0.0
508,5.0,7.0,141.0,"items,",en,en_57,0.0,154.0,154.0,154.0,1.0,1.0,0.0,0.0
509,5.0,7.0,142.0,as,en,en_57,0.0,177.0,177.0,177.0,1.0,1.0,0.0,0.0
510,5.0,7.0,143.0,they,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,5.0,7.0,144.0,have,en,en_57,0.0,218.0,218.0,218.0,1.0,1.0,0.0,0.0
512,5.0,7.0,145.0,severe,en,en_57,0.0,188.0,188.0,188.0,1.0,1.0,0.0,0.0
513,5.0,7.0,146.0,environmental,en,en_57,0.0,282.0,282.0,282.0,1.0,1.0,0.0,0.0
514,5.0,7.0,147.0,consequences.,en,en_57,0.0,201.0,201.0,201.0,1.0,1.0,0.0,0.0
515,5.0,8.0,148.0,In,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,5.0,8.0,149.0,response,en,en_57,0.0,436.0,436.0,588.0,1.0,2.0,0.0,1.0
517,5.0,8.0,150.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,5.0,8.0,151.0,this,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,5.0,8.0,152.0,"campaign,",en,en_57,0.0,291.0,291.0,291.0,1.0,1.0,0.0,0.0
520,5.0,8.0,153.0,the,en,en_57,0.0,103.0,347.0,347.0,2.0,2.0,0.0,0.0
521,5.0,8.0,154.0,Indian,en,en_57,0.0,397.0,397.0,397.0,1.0,1.0,0.0,0.0
522,5.0,8.0,155.0,government,en,en_57,0.0,279.0,279.0,279.0,1.0,1.0,0.0,0.0
523,5.0,8.0,156.0,has,en,en_57,0.0,168.0,168.0,168.0,1.0,1.0,0.0,0.0
524,5.0,8.0,157.0,pledged,en,en_57,0.0,195.0,195.0,195.0,1.0,1.0,0.0,0.0
525,5.0,8.0,158.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,5.0,8.0,159.0,eliminate,en,en_57,0.0,152.0,386.0,386.0,2.0,2.0,1.0,0.0
527,5.0,8.0,160.0,all,en,en_57,0.0,365.0,642.0,642.0,2.0,2.0,1.0,0.0
528,5.0,8.0,161.0,single-,en,en_57,0.0,333.0,333.0,587.0,1.0,2.0,0.0,1.0
529,5.0,8.0,162.0,use,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,5.0,8.0,163.0,plastic,en,en_57,0.0,96.0,349.0,349.0,2.0,2.0,0.0,0.0
531,5.0,8.0,164.0,in,en,en_57,0.0,257.0,257.0,451.0,1.0,2.0,0.0,1.0
532,5.0,8.0,165.0,India,en,en_57,0.0,317.0,317.0,488.0,1.0,2.0,0.0,1.0
533,5.0,8.0,166.0,by,en,en_57,0.0,179.0,179.0,179.0,1.0,1.0,0.0,0.0
534,5.0,8.0,167.0,2022.,en,en_57,0.0,213.0,2412.0,3446.0,11.0,15.0,1.0,1.0
535,6.0,1.0,1.0,A,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,6.0,1.0,2.0,monocle,en,en_57,0.0,173.0,524.0,1227.0,3.0,6.0,1.0,1.0
537,6.0,1.0,3.0,is,en,en_57,0.0,330.0,330.0,687.0,1.0,3.0,0.0,1.0
538,6.0,1.0,4.0,a,en,en_57,0.0,280.0,280.0,447.0,1.0,2.0,0.0,1.0
539,6.0,1.0,5.0,type,en,en_57,0.0,127.0,291.0,291.0,2.0,2.0,1.0,0.0
540,6.0,1.0,6.0,of,en,en_57,0.0,215.0,215.0,215.0,1.0,1.0,0.0,0.0
541,6.0,1.0,7.0,corrective,en,en_57,0.0,436.0,436.0,677.0,1.0,2.0,0.0,1.0
542,6.0,1.0,8.0,lens,en,en_57,0.0,204.0,204.0,204.0,1.0,1.0,0.0,0.0
543,6.0,1.0,9.0,used,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,6.0,1.0,10.0,to,en,en_57,0.0,134.0,287.0,287.0,2.0,2.0,1.0,0.0
545,6.0,1.0,11.0,correct,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,6.0,1.0,12.0,or,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,6.0,1.0,13.0,enhance,en,en_57,0.0,218.0,423.0,423.0,2.0,2.0,1.0,0.0
548,6.0,1.0,14.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,6.0,1.0,15.0,vision,en,en_57,0.0,279.0,279.0,279.0,1.0,1.0,0.0,0.0
550,6.0,1.0,16.0,in,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,6.0,1.0,17.0,only,en,en_57,0.0,258.0,258.0,258.0,1.0,1.0,0.0,0.0
552,6.0,1.0,18.0,one,en,en_57,0.0,371.0,371.0,371.0,1.0,1.0,0.0,0.0
553,6.0,1.0,19.0,eye.,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,6.0,2.0,20.0,It,en,en_57,0.0,149.0,149.0,149.0,1.0,1.0,0.0,0.0
555,6.0,2.0,21.0,consists,en,en_57,0.0,172.0,172.0,172.0,1.0,1.0,0.0,0.0
556,6.0,2.0,22.0,of,en,en_57,0.0,215.0,215.0,215.0,1.0,1.0,0.0,0.0
557,6.0,2.0,23.0,a,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,6.0,2.0,24.0,circular,en,en_57,0.0,261.0,261.0,261.0,1.0,1.0,0.0,0.0
559,6.0,2.0,25.0,"lens,",en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,6.0,2.0,26.0,generally,en,en_57,0.0,210.0,210.0,210.0,1.0,1.0,0.0,0.0
561,6.0,2.0,27.0,with,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,6.0,2.0,28.0,a,en,en_57,0.0,151.0,151.0,151.0,1.0,1.0,0.0,0.0
563,6.0,2.0,29.0,wire,en,en_57,0.0,173.0,332.0,332.0,2.0,2.0,1.0,0.0
564,6.0,2.0,30.0,ring,en,en_57,0.0,141.0,141.0,141.0,1.0,1.0,0.0,0.0
565,6.0,2.0,31.0,around,en,en_57,0.0,207.0,207.0,207.0,1.0,1.0,0.0,0.0
566,6.0,2.0,32.0,the,en,en_57,0.0,160.0,160.0,160.0,1.0,1.0,0.0,0.0
567,6.0,2.0,33.0,circumference,en,en_57,0.0,226.0,226.0,226.0,1.0,1.0,0.0,0.0
568,6.0,2.0,34.0,that,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,6.0,2.0,35.0,can,en,en_57,0.0,291.0,291.0,291.0,1.0,1.0,0.0,0.0
570,6.0,2.0,36.0,be,en,en_57,0.0,223.0,223.0,223.0,1.0,1.0,0.0,0.0
571,6.0,2.0,37.0,attached,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,6.0,2.0,38.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,6.0,2.0,39.0,a,en,en_57,0.0,242.0,242.0,242.0,1.0,1.0,0.0,0.0
574,6.0,2.0,40.0,string,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,6.0,2.0,41.0,or,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,6.0,2.0,42.0,wire.,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,6.0,3.0,43.0,The,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,6.0,3.0,44.0,other,en,en_57,0.0,249.0,249.0,249.0,1.0,1.0,0.0,0.0
579,6.0,3.0,45.0,end,en,en_57,0.0,133.0,133.0,282.0,1.0,2.0,0.0,1.0
580,6.0,3.0,46.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,6.0,3.0,47.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,6.0,3.0,48.0,string,en,en_57,0.0,293.0,293.0,450.0,1.0,2.0,0.0,1.0
583,6.0,3.0,49.0,is,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,6.0,3.0,50.0,then,en,en_57,0.0,224.0,224.0,393.0,1.0,2.0,0.0,1.0
585,6.0,3.0,51.0,connected,en,en_57,0.0,225.0,225.0,396.0,1.0,2.0,0.0,1.0
586,6.0,3.0,52.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,6.0,3.0,53.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,6.0,3.0,54.0,wearer's,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,6.0,3.0,55.0,clothing,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,6.0,3.0,56.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,6.0,3.0,57.0,avoid,en,en_57,0.0,229.0,229.0,229.0,1.0,1.0,0.0,0.0
592,6.0,3.0,58.0,losing,en,en_57,0.0,206.0,206.0,206.0,1.0,1.0,0.0,0.0
593,6.0,3.0,59.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,6.0,3.0,60.0,monocle.,en,en_57,0.0,269.0,269.0,269.0,1.0,1.0,0.0,0.0
595,6.0,4.0,61.0,During,en,en_57,0.0,182.0,182.0,182.0,1.0,1.0,0.0,0.0
596,6.0,4.0,62.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,6.0,4.0,63.0,late,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,6.0,4.0,64.0,nineteenth,en,en_57,0.0,312.0,312.0,312.0,1.0,1.0,0.0,0.0
599,6.0,4.0,65.0,"century,",en,en_57,0.0,219.0,219.0,219.0,1.0,1.0,0.0,0.0
600,6.0,4.0,66.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,6.0,4.0,67.0,monocle,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,6.0,4.0,68.0,was,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,6.0,4.0,69.0,generally,en,en_57,0.0,227.0,227.0,227.0,1.0,1.0,0.0,0.0
604,6.0,4.0,70.0,associated,en,en_57,0.0,256.0,256.0,501.0,1.0,2.0,0.0,1.0
605,6.0,4.0,71.0,with,en,en_57,0.0,115.0,115.0,143.0,1.0,2.0,0.0,1.0
606,6.0,4.0,72.0,"wealthy,",en,en_57,0.0,91.0,91.0,722.0,1.0,5.0,1.0,1.0
607,6.0,4.0,73.0,upper-,en,en_57,0.0,182.0,182.0,471.0,1.0,2.0,0.0,1.0
608,6.0,4.0,74.0,class,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,6.0,4.0,75.0,men.,en,en_57,0.0,322.0,322.0,322.0,1.0,1.0,0.0,0.0
610,6.0,5.0,76.0,Combined,en,en_57,0.0,246.0,246.0,246.0,1.0,1.0,0.0,0.0
611,6.0,5.0,77.0,with,en,en_57,0.0,442.0,442.0,442.0,1.0,1.0,0.0,0.0
612,6.0,5.0,78.0,a,en,en_57,0.0,155.0,155.0,155.0,1.0,1.0,0.0,0.0
613,6.0,5.0,79.0,long,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,6.0,5.0,80.0,coat,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,6.0,5.0,81.0,and,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,6.0,5.0,82.0,a,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,6.0,5.0,83.0,top,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,6.0,5.0,84.0,"hat,",en,en_57,0.0,109.0,109.0,109.0,1.0,1.0,0.0,0.0
619,6.0,5.0,85.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,6.0,5.0,86.0,monocle,en,en_57,0.0,216.0,216.0,335.0,1.0,2.0,0.0,1.0
621,6.0,5.0,87.0,completed,en,en_57,0.0,266.0,266.0,658.0,1.0,3.0,1.0,1.0
622,6.0,5.0,88.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,6.0,5.0,89.0,costume,en,en_57,0.0,434.0,434.0,638.0,1.0,2.0,0.0,1.0
624,6.0,5.0,90.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,6.0,5.0,91.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,6.0,5.0,92.0,stereotypical,en,en_57,0.0,238.0,653.0,653.0,2.0,2.0,1.0,0.0
627,6.0,5.0,93.0,late,en,en_57,0.0,320.0,320.0,320.0,1.0,1.0,0.0,0.0
628,6.0,5.0,94.0,nineteenth,en,en_57,0.0,145.0,299.0,976.0,2.0,5.0,1.0,1.0
629,6.0,5.0,95.0,century,en,en_57,0.0,274.0,274.0,752.0,1.0,3.0,0.0,1.0
630,6.0,5.0,96.0,capitalist.,en,en_57,0.0,206.0,309.0,786.0,2.0,4.0,1.0,1.0
631,6.0,6.0,97.0,Monocles,en,en_57,0.0,311.0,311.0,311.0,1.0,1.0,0.0,0.0
632,6.0,6.0,98.0,were,en,en_57,0.0,143.0,143.0,143.0,1.0,1.0,0.0,0.0
633,6.0,6.0,99.0,also,en,en_57,0.0,254.0,254.0,254.0,1.0,1.0,0.0,0.0
634,6.0,6.0,100.0,accessories,en,en_57,0.0,224.0,224.0,626.0,1.0,3.0,0.0,1.0
635,6.0,6.0,101.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,6.0,6.0,102.0,military,en,en_57,0.0,249.0,249.0,664.0,1.0,3.0,1.0,1.0
637,6.0,6.0,103.0,officers,en,en_57,0.0,269.0,269.0,412.0,1.0,2.0,0.0,1.0
638,6.0,6.0,104.0,from,en,en_57,0.0,285.0,285.0,285.0,1.0,1.0,0.0,0.0
639,6.0,6.0,105.0,this,en,en_57,0.0,252.0,252.0,252.0,1.0,1.0,0.0,0.0
640,6.0,6.0,106.0,period.,en,en_57,0.0,147.0,147.0,389.0,1.0,2.0,0.0,1.0
641,6.0,7.0,107.0,Despite,en,en_57,0.0,320.0,320.0,320.0,1.0,1.0,0.0,0.0
642,6.0,7.0,108.0,their,en,en_57,0.0,232.0,232.0,232.0,1.0,1.0,0.0,0.0
643,6.0,7.0,109.0,prevalence,en,en_57,0.0,68.0,68.0,500.0,1.0,3.0,0.0,1.0
644,6.0,7.0,110.0,in,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,6.0,7.0,111.0,the,en,en_57,0.0,156.0,156.0,156.0,1.0,1.0,0.0,0.0
646,6.0,7.0,112.0,late,en,en_57,0.0,284.0,284.0,284.0,1.0,1.0,0.0,0.0
647,6.0,7.0,113.0,nineteenth,en,en_57,0.0,217.0,217.0,217.0,1.0,1.0,0.0,0.0
648,6.0,7.0,114.0,"century,",en,en_57,0.0,122.0,122.0,338.0,1.0,2.0,0.0,1.0
649,6.0,7.0,115.0,monocles,en,en_57,0.0,169.0,536.0,642.0,3.0,4.0,1.0,1.0
650,6.0,7.0,116.0,are,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,6.0,7.0,117.0,rarely,en,en_57,0.0,197.0,197.0,197.0,1.0,1.0,0.0,0.0
652,6.0,7.0,118.0,worn,en,en_57,0.0,164.0,380.0,380.0,2.0,2.0,1.0,0.0
653,6.0,7.0,119.0,today.,en,en_57,0.0,138.0,138.0,336.0,1.0,3.0,0.0,1.0
654,6.0,8.0,120.0,This,en,en_57,0.0,138.0,138.0,298.0,1.0,2.0,0.0,1.0
655,6.0,8.0,121.0,is,en,en_57,0.0,334.0,334.0,334.0,1.0,1.0,0.0,0.0
656,6.0,8.0,122.0,due,en,en_57,0.0,194.0,194.0,194.0,1.0,1.0,0.0,0.0
657,6.0,8.0,123.0,in,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,6.0,8.0,124.0,large,en,en_57,0.0,252.0,252.0,252.0,1.0,1.0,0.0,0.0
659,6.0,8.0,125.0,part,en,en_57,0.0,170.0,170.0,170.0,1.0,1.0,0.0,0.0
660,6.0,8.0,126.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,6.0,8.0,127.0,advances,en,en_57,0.0,225.0,488.0,954.0,2.0,4.0,1.0,1.0
662,6.0,8.0,128.0,in,en,en_57,0.0,184.0,184.0,184.0,1.0,1.0,0.0,0.0
663,6.0,8.0,129.0,"optometry,",en,en_57,0.0,345.0,518.0,1127.0,2.0,5.0,1.0,1.0
664,6.0,8.0,130.0,which,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,6.0,8.0,131.0,allow,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,6.0,8.0,132.0,for,en,en_57,0.0,223.0,223.0,223.0,1.0,1.0,0.0,0.0
667,6.0,8.0,133.0,better,en,en_57,0.0,141.0,141.0,141.0,1.0,1.0,0.0,0.0
668,6.0,8.0,134.0,measurement,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,6.0,8.0,135.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,6.0,8.0,136.0,refractive,en,en_57,0.0,111.0,681.0,681.0,3.0,3.0,1.0,0.0
671,6.0,8.0,137.0,"error,",en,en_57,0.0,156.0,498.0,498.0,2.0,2.0,1.0,0.0
672,6.0,8.0,138.0,so,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,6.0,8.0,139.0,that,en,en_57,0.0,218.0,218.0,218.0,1.0,1.0,0.0,0.0
674,6.0,8.0,140.0,glasses,en,en_57,0.0,256.0,256.0,539.0,1.0,2.0,0.0,1.0
675,6.0,8.0,141.0,and,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,6.0,8.0,142.0,contact,en,en_57,0.0,269.0,269.0,501.0,1.0,2.0,0.0,1.0
677,6.0,8.0,143.0,lenses,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,6.0,8.0,144.0,can,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,6.0,8.0,145.0,be,en,en_57,0.0,148.0,148.0,148.0,1.0,1.0,0.0,0.0
680,6.0,8.0,146.0,prescribed,en,en_57,0.0,187.0,187.0,486.0,1.0,2.0,0.0,1.0
681,6.0,8.0,147.0,with,en,en_57,0.0,262.0,262.0,262.0,1.0,1.0,0.0,0.0
682,6.0,8.0,148.0,different,en,en_57,0.0,247.0,247.0,848.0,1.0,4.0,1.0,1.0
683,6.0,8.0,149.0,strengths,en,en_57,0.0,239.0,239.0,719.0,1.0,3.0,0.0,1.0
684,6.0,8.0,150.0,in,en,en_57,0.0,257.0,257.0,257.0,1.0,1.0,0.0,0.0
685,6.0,8.0,151.0,each,en,en_57,0.0,606.0,606.0,606.0,1.0,1.0,0.0,0.0
686,6.0,8.0,152.0,eye.,en,en_57,0.0,206.0,752.0,1225.0,4.0,6.0,1.0,1.0
687,7.0,1.0,1.0,Wine,en,en_57,0.0,142.0,142.0,288.0,1.0,2.0,0.0,1.0
688,7.0,1.0,2.0,tasting,en,en_57,0.0,126.0,126.0,1522.0,1.0,7.0,1.0,1.0
689,7.0,1.0,3.0,is,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,7.0,1.0,4.0,the,en,en_57,0.0,193.0,353.0,353.0,2.0,2.0,1.0,0.0
691,7.0,1.0,5.0,sensory,en,en_57,0.0,156.0,356.0,955.0,2.0,5.0,1.0,1.0
692,7.0,1.0,6.0,examination,en,en_57,0.0,231.0,785.0,1899.0,3.0,6.0,1.0,1.0
693,7.0,1.0,7.0,and,en,en_57,0.0,208.0,208.0,208.0,1.0,1.0,0.0,0.0
694,7.0,1.0,8.0,evaluation,en,en_57,0.0,335.0,1027.0,1867.0,3.0,7.0,1.0,1.0
695,7.0,1.0,9.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,7.0,1.0,10.0,wine.,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,7.0,2.0,11.0,While,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,7.0,2.0,12.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,7.0,2.0,13.0,practice,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,7.0,2.0,14.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,7.0,2.0,15.0,wine,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,7.0,2.0,16.0,tasting,en,en_57,0.0,208.0,208.0,208.0,1.0,1.0,0.0,0.0
703,7.0,2.0,17.0,is,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,7.0,2.0,18.0,as,en,en_57,0.0,201.0,201.0,201.0,1.0,1.0,0.0,0.0
705,7.0,2.0,19.0,ancient,en,en_57,0.0,165.0,165.0,165.0,1.0,1.0,0.0,0.0
706,7.0,2.0,20.0,as,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,7.0,2.0,21.0,its,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,7.0,2.0,22.0,"production,",en,en_57,0.0,136.0,136.0,418.0,1.0,2.0,0.0,1.0
709,7.0,2.0,23.0,a,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,7.0,2.0,24.0,more,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,7.0,2.0,25.0,formalized,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,7.0,2.0,26.0,methodology,en,en_57,0.0,318.0,531.0,531.0,2.0,2.0,1.0,0.0
713,7.0,2.0,27.0,has,en,en_57,0.0,152.0,152.0,152.0,1.0,1.0,0.0,0.0
714,7.0,2.0,28.0,slowly,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,7.0,2.0,29.0,become,en,en_57,0.0,245.0,245.0,571.0,1.0,3.0,1.0,1.0
716,7.0,2.0,30.0,established,en,en_57,0.0,270.0,628.0,628.0,3.0,3.0,1.0,0.0
717,7.0,2.0,31.0,from,en,en_57,0.0,238.0,238.0,238.0,1.0,1.0,0.0,0.0
718,7.0,2.0,32.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,7.0,2.0,33.0,late,en,en_57,0.0,331.0,331.0,331.0,1.0,1.0,0.0,0.0
720,7.0,2.0,34.0,middle,en,en_57,0.0,200.0,200.0,200.0,1.0,1.0,0.0,0.0
721,7.0,2.0,35.0,ages,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,7.0,2.0,36.0,onwards.,en,en_57,0.0,331.0,331.0,331.0,1.0,1.0,0.0,0.0
723,7.0,3.0,37.0,"Modern,",en,en_57,0.0,223.0,223.0,481.0,1.0,2.0,0.0,1.0
724,7.0,3.0,38.0,professional,en,en_57,0.0,138.0,359.0,766.0,2.0,4.0,0.0,1.0
725,7.0,3.0,39.0,wine,en,en_57,0.0,281.0,281.0,432.0,1.0,3.0,1.0,1.0
726,7.0,3.0,40.0,tasters,en,en_57,0.0,158.0,158.0,158.0,1.0,1.0,0.0,0.0
727,7.0,3.0,41.0,use,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,7.0,3.0,42.0,a,en,en_57,0.0,223.0,223.0,223.0,1.0,1.0,0.0,0.0
729,7.0,3.0,43.0,constantly,en,en_57,0.0,156.0,156.0,156.0,1.0,1.0,0.0,0.0
730,7.0,3.0,44.0,evolving,en,en_57,0.0,217.0,217.0,538.0,1.0,2.0,0.0,1.0
731,7.0,3.0,45.0,specialized,en,en_57,0.0,200.0,200.0,562.0,1.0,3.0,1.0,1.0
732,7.0,3.0,46.0,terminology,en,en_57,0.0,218.0,415.0,987.0,2.0,5.0,1.0,1.0
733,7.0,3.0,47.0,which,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,7.0,3.0,48.0,is,en,en_57,0.0,193.0,193.0,193.0,1.0,1.0,0.0,0.0
735,7.0,3.0,49.0,used,en,en_57,0.0,395.0,395.0,395.0,1.0,1.0,0.0,0.0
736,7.0,3.0,50.0,to,en,en_57,0.0,156.0,156.0,156.0,1.0,1.0,0.0,0.0
737,7.0,3.0,51.0,describe,en,en_57,0.0,383.0,710.0,710.0,2.0,2.0,1.0,0.0
738,7.0,3.0,52.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,7.0,3.0,53.0,range,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,7.0,3.0,54.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,7.0,3.0,55.0,perceived,en,en_57,0.0,244.0,244.0,371.0,1.0,3.0,1.0,1.0
742,7.0,3.0,56.0,"flavors,",en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,7.0,3.0,57.0,aromas,en,en_57,0.0,349.0,349.0,349.0,1.0,1.0,0.0,0.0
744,7.0,3.0,58.0,and,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,7.0,3.0,59.0,general,en,en_57,0.0,293.0,293.0,634.0,1.0,3.0,1.0,1.0
746,7.0,3.0,60.0,characteristics,en,en_57,0.0,238.0,388.0,388.0,2.0,2.0,1.0,0.0
747,7.0,3.0,61.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,7.0,3.0,62.0,a,en,en_57,0.0,233.0,233.0,233.0,1.0,1.0,0.0,0.0
749,7.0,3.0,63.0,wine.,en,en_57,0.0,140.0,140.0,140.0,1.0,1.0,0.0,0.0
750,7.0,4.0,64.0,In,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,7.0,4.0,65.0,recent,en,en_57,0.0,183.0,415.0,415.0,2.0,2.0,1.0,0.0
752,7.0,4.0,66.0,"years,",en,en_57,0.0,206.0,465.0,614.0,2.0,3.0,1.0,1.0
753,7.0,4.0,67.0,results,en,en_57,0.0,193.0,193.0,617.0,1.0,3.0,0.0,1.0
754,7.0,4.0,68.0,challenging,en,en_57,0.0,290.0,509.0,833.0,2.0,3.0,1.0,1.0
755,7.0,4.0,69.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
