,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,dur,firstrun_nfix,nfix,firstrun_dur
29482,pp23,2.0,159.0,29482.0,detectives,0.0,0.0,0.0,0.0,0.0
29483,pp23,2.0,159.0,29483.0,who,0.0,0.0,0.0,0.0,0.0
29484,pp23,2.0,159.0,29484.0,took,0.0,0.0,0.0,0.0,0.0
29485,pp23,2.0,159.0,29485.0,the,137.0,137.0,1.0,1.0,137.0
29486,pp23,2.0,159.0,29486.0,initiative.,143.0,143.0,1.0,1.0,143.0
29487,pp23,2.0,159.0,29487.0,"""Mesdames",298.0,519.0,2.0,2.0,705.0
29488,pp23,2.0,159.0,29488.0,and,122.0,122.0,1.0,1.0,122.0
29489,pp23,2.0,159.0,29489.0,"messieurs,""",230.0,354.0,2.0,2.0,379.0
29490,pp23,2.0,159.0,29490.0,said,0.0,0.0,0.0,0.0,0.0
29491,pp23,2.0,159.0,29491.0,"Poirot,",232.0,232.0,1.0,1.0,232.0
29492,pp23,2.0,159.0,29492.0,bowing,184.0,184.0,1.0,1.0,184.0
29493,pp23,2.0,159.0,29493.0,as,0.0,0.0,0.0,0.0,0.0
29494,pp23,2.0,159.0,29494.0,though,91.0,91.0,1.0,1.0,91.0
29495,pp23,2.0,159.0,29495.0,he,0.0,0.0,0.0,0.0,0.0
29496,pp23,2.0,159.0,29496.0,were,0.0,0.0,0.0,0.0,0.0
29497,pp23,2.0,159.0,29497.0,a,0.0,0.0,0.0,0.0,0.0
29498,pp23,2.0,159.0,29498.0,celebrity,122.0,122.0,1.0,1.0,122.0
29499,pp23,2.0,159.0,29499.0,about,0.0,0.0,0.0,0.0,0.0
29500,pp23,2.0,159.0,29500.0,to,136.0,136.0,1.0,1.0,136.0
29501,pp23,2.0,159.0,29501.0,deliver,97.0,97.0,1.0,1.0,97.0
29502,pp23,2.0,159.0,29502.0,a,0.0,0.0,0.0,0.0,0.0
29503,pp23,2.0,159.0,29503.0,"lecture,",192.0,192.0,1.0,1.0,192.0
29504,pp23,2.0,159.0,29504.0,"""I",106.0,106.0,1.0,1.0,106.0
29505,pp23,2.0,159.0,29505.0,have,134.0,134.0,1.0,1.0,134.0
29506,pp23,2.0,159.0,29506.0,asked,0.0,0.0,0.0,0.0,0.0
29507,pp23,2.0,159.0,29507.0,you,225.0,225.0,1.0,1.0,225.0
29508,pp23,2.0,159.0,29508.0,to,0.0,0.0,0.0,0.0,0.0
29509,pp23,2.0,159.0,29509.0,come,0.0,0.0,0.0,0.0,0.0
29510,pp23,2.0,159.0,29510.0,here,156.0,156.0,1.0,1.0,156.0
29511,pp23,2.0,159.0,29511.0,all,0.0,0.0,0.0,0.0,0.0
29512,pp23,2.0,159.0,29512.0,"together,",138.0,138.0,1.0,1.0,138.0
29513,pp23,2.0,159.0,29513.0,for,0.0,0.0,0.0,0.0,0.0
29514,pp23,2.0,159.0,29514.0,a,0.0,0.0,0.0,0.0,0.0
29515,pp23,2.0,159.0,29515.0,certain,148.0,148.0,1.0,1.0,148.0
29516,pp23,2.0,159.0,29516.0,object.,0.0,0.0,0.0,0.0,0.0
29517,pp23,2.0,159.0,29517.0,That,133.0,133.0,1.0,1.0,133.0
29518,pp23,2.0,159.0,29518.0,"object,",277.0,277.0,1.0,1.0,277.0
29519,pp23,2.0,159.0,29519.0,it,0.0,0.0,0.0,0.0,0.0
29520,pp23,2.0,159.0,29520.0,concerns,163.0,163.0,1.0,1.0,163.0
29521,pp23,2.0,159.0,29521.0,Mr.,131.0,131.0,1.0,1.0,131.0
29522,pp23,2.0,159.0,29522.0,Alfred,326.0,326.0,1.0,1.0,326.0
29523,pp23,2.0,159.0,29523.0,"Inglethorp.""",193.0,193.0,1.0,1.0,193.0
29587,pp23,2.0,161.0,29587.0,"""I",180.0,180.0,1.0,1.0,180.0
29588,pp23,2.0,161.0,29588.0,do,0.0,0.0,0.0,0.0,0.0
29589,pp23,2.0,161.0,29589.0,not,0.0,0.0,0.0,0.0,0.0
29590,pp23,2.0,161.0,29590.0,"think,",133.0,133.0,1.0,1.0,133.0
29591,pp23,2.0,161.0,29591.0,"monsieur,""",0.0,0.0,0.0,0.0,0.0
29592,pp23,2.0,161.0,29592.0,said,0.0,0.0,0.0,0.0,0.0
29593,pp23,2.0,161.0,29593.0,Poirot,0.0,0.0,0.0,0.0,0.0
29594,pp23,2.0,161.0,29594.0,"pointedly,",135.0,256.0,2.0,2.0,299.0
29595,pp23,2.0,161.0,29595.0,"""that",0.0,0.0,0.0,0.0,0.0
29596,pp23,2.0,161.0,29596.0,you,135.0,135.0,1.0,1.0,135.0
29597,pp23,2.0,161.0,29597.0,quite,0.0,0.0,0.0,0.0,0.0
29598,pp23,2.0,161.0,29598.0,realize,0.0,0.0,0.0,0.0,0.0
29599,pp23,2.0,161.0,29599.0,how,0.0,0.0,0.0,0.0,0.0
29600,pp23,2.0,161.0,29600.0,terrible,109.0,207.0,2.0,2.0,251.0
29601,pp23,2.0,161.0,29601.0,it,0.0,0.0,0.0,0.0,0.0
29602,pp23,2.0,161.0,29602.0,may,0.0,0.0,0.0,0.0,0.0
29603,pp23,2.0,161.0,29603.0,be...for,165.0,165.0,1.0,1.0,165.0
29604,pp23,2.0,161.0,29604.0,"you.""",144.0,144.0,1.0,1.0,144.0
29605,pp23,2.0,161.0,29605.0,And,0.0,0.0,0.0,0.0,0.0
29606,pp23,2.0,161.0,29606.0,as,0.0,0.0,0.0,0.0,0.0
29607,pp23,2.0,161.0,29607.0,Inglethorp,200.0,200.0,1.0,1.0,200.0
29608,pp23,2.0,161.0,29608.0,did,0.0,0.0,0.0,0.0,0.0
29609,pp23,2.0,161.0,29609.0,not,0.0,0.0,0.0,0.0,0.0
29610,pp23,2.0,161.0,29610.0,appear,184.0,184.0,1.0,1.0,184.0
29611,pp23,2.0,161.0,29611.0,to,0.0,0.0,0.0,0.0,0.0
29612,pp23,2.0,161.0,29612.0,"understand,",184.0,184.0,1.0,1.0,184.0
29613,pp23,2.0,161.0,29613.0,he,94.0,94.0,1.0,1.0,94.0
29614,pp23,2.0,161.0,29614.0,added:,123.0,282.0,2.0,2.0,320.0
29615,pp23,2.0,161.0,29615.0,"""Mr.",0.0,0.0,0.0,0.0,0.0
29616,pp23,2.0,161.0,29616.0,"Inglethorp,",0.0,0.0,0.0,0.0,0.0
29617,pp23,2.0,161.0,29617.0,you,0.0,0.0,0.0,0.0,0.0
29618,pp23,2.0,161.0,29618.0,are,0.0,0.0,0.0,0.0,0.0
29619,pp23,2.0,161.0,29619.0,standing,185.0,185.0,1.0,1.0,185.0
29620,pp23,2.0,161.0,29620.0,in,0.0,0.0,0.0,0.0,0.0
29621,pp23,2.0,161.0,29621.0,very,0.0,0.0,0.0,0.0,0.0
29622,pp23,2.0,161.0,29622.0,grave,327.0,327.0,1.0,1.0,327.0
29623,pp23,2.0,161.0,29623.0,"danger.""",0.0,0.0,0.0,0.0,0.0
29624,pp23,2.0,161.0,29624.0,The,163.0,163.0,1.0,1.0,163.0
29625,pp23,2.0,161.0,29625.0,two,0.0,0.0,0.0,0.0,0.0
29626,pp23,2.0,161.0,29626.0,detectives,138.0,281.0,2.0,2.0,320.0
29627,pp23,2.0,161.0,29627.0,fidgeted.,217.0,217.0,1.0,1.0,217.0
29628,pp23,2.0,161.0,29628.0,I,0.0,0.0,0.0,0.0,0.0
29629,pp23,2.0,161.0,29629.0,saw,0.0,0.0,0.0,0.0,0.0
29630,pp23,2.0,161.0,29630.0,the,152.0,152.0,1.0,1.0,152.0
29631,pp23,2.0,161.0,29631.0,official,141.0,141.0,1.0,1.0,141.0
29632,pp23,2.0,161.0,29632.0,caution,86.0,86.0,1.0,2.0,86.0
29633,pp23,2.0,161.0,29633.0,"""Anything",159.0,159.0,1.0,1.0,159.0
29634,pp23,2.0,161.0,29634.0,you,0.0,0.0,0.0,0.0,0.0
29635,pp23,2.0,161.0,29635.0,say,125.0,125.0,1.0,1.0,125.0
29636,pp23,2.0,161.0,29636.0,will,0.0,0.0,0.0,0.0,0.0
29637,pp23,2.0,161.0,29637.0,be,0.0,0.0,0.0,0.0,0.0
29638,pp23,2.0,161.0,29638.0,used,119.0,119.0,1.0,1.0,119.0
29639,pp23,2.0,161.0,29639.0,in,0.0,0.0,0.0,0.0,0.0
29640,pp23,2.0,161.0,29640.0,evidence,135.0,247.0,2.0,2.0,286.0
29641,pp23,2.0,161.0,29641.0,against,0.0,0.0,0.0,0.0,0.0
29642,pp23,2.0,161.0,29642.0,"you,""",130.0,130.0,1.0,1.0,130.0
29643,pp23,2.0,161.0,29643.0,actually,264.0,264.0,1.0,1.0,264.0
29644,pp23,2.0,161.0,29644.0,hovering,132.0,132.0,1.0,1.0,132.0
29645,pp23,2.0,161.0,29645.0,on,0.0,0.0,0.0,0.0,0.0
29646,pp23,2.0,161.0,29646.0,Summerhaye's,159.0,159.0,1.0,1.0,159.0
29647,pp23,2.0,161.0,29647.0,lips.,284.0,284.0,1.0,1.0,284.0
29648,pp23,2.0,161.0,29648.0,Poirot,368.0,368.0,1.0,1.0,368.0
29649,pp23,2.0,161.0,29649.0,went,236.0,236.0,1.0,1.0,236.0
29650,pp23,2.0,161.0,29650.0,on.,0.0,0.0,0.0,0.0,0.0
29651,pp23,2.0,161.0,29651.0,"""Do",122.0,122.0,1.0,1.0,122.0
29652,pp23,2.0,161.0,29652.0,you,0.0,0.0,0.0,0.0,0.0
29653,pp23,2.0,161.0,29653.0,understand,137.0,137.0,1.0,1.0,137.0
29654,pp23,2.0,161.0,29654.0,"now,",156.0,156.0,1.0,1.0,156.0
29655,pp23,2.0,161.0,29655.0,"monsieur?""",188.0,188.0,1.0,1.0,188.0
29656,pp23,2.0,161.0,29656.0,"""No;",0.0,0.0,0.0,0.0,0.0
29657,pp23,2.0,161.0,29657.0,What,109.0,109.0,1.0,1.0,109.0
29658,pp23,2.0,161.0,29658.0,do,201.0,201.0,1.0,1.0,201.0
29659,pp23,2.0,161.0,29659.0,you,0.0,0.0,0.0,0.0,0.0
29660,pp23,2.0,161.0,29660.0,"mean?""",0.0,0.0,0.0,0.0,0.0
29661,pp23,2.0,161.0,29661.0,"""I",0.0,0.0,0.0,0.0,0.0
29662,pp23,2.0,161.0,29662.0,"mean,""",94.0,94.0,1.0,1.0,94.0
29663,pp23,2.0,161.0,29663.0,said,116.0,116.0,1.0,1.0,116.0
29664,pp23,2.0,161.0,29664.0,Poirot,59.0,59.0,1.0,1.0,59.0
29665,pp23,2.0,161.0,29665.0,"deliberately,",224.0,224.0,1.0,1.0,224.0
29666,pp23,2.0,161.0,29666.0,"""that",111.0,111.0,1.0,1.0,111.0
29667,pp23,2.0,161.0,29667.0,you,0.0,0.0,0.0,0.0,0.0
29668,pp23,2.0,161.0,29668.0,are,0.0,0.0,0.0,0.0,0.0
29669,pp23,2.0,161.0,29669.0,suspected,181.0,181.0,1.0,1.0,181.0
29670,pp23,2.0,161.0,29670.0,of,0.0,0.0,0.0,0.0,0.0
29671,pp23,2.0,161.0,29671.0,poisoning,216.0,216.0,1.0,1.0,216.0
29672,pp23,2.0,161.0,29672.0,your,93.0,93.0,1.0,1.0,93.0
29673,pp23,2.0,161.0,29673.0,"wife.""",155.0,155.0,1.0,1.0,155.0
29674,pp23,2.0,162.0,29674.0,A,177.0,177.0,1.0,1.0,177.0
29675,pp23,2.0,162.0,29675.0,little,0.0,0.0,0.0,0.0,0.0
29676,pp23,2.0,162.0,29676.0,gasp,124.0,124.0,1.0,1.0,124.0
29677,pp23,2.0,162.0,29677.0,ran,0.0,0.0,0.0,0.0,0.0
29678,pp23,2.0,162.0,29678.0,round,0.0,0.0,0.0,0.0,0.0
29679,pp23,2.0,162.0,29679.0,the,0.0,0.0,0.0,0.0,0.0
29680,pp23,2.0,162.0,29680.0,circle,0.0,0.0,0.0,0.0,0.0
29681,pp23,2.0,162.0,29681.0,at,0.0,0.0,0.0,0.0,0.0
29682,pp23,2.0,162.0,29682.0,this,0.0,0.0,0.0,0.0,0.0
29683,pp23,2.0,162.0,29683.0,plain,0.0,0.0,0.0,0.0,0.0
29684,pp23,2.0,162.0,29684.0,speaking.,139.0,139.0,1.0,1.0,139.0
29685,pp23,2.0,162.0,29685.0,"""Good",160.0,229.0,2.0,2.0,260.0
29686,pp23,2.0,162.0,29686.0,"heavens!""",0.0,0.0,0.0,0.0,0.0
29687,pp23,2.0,162.0,29687.0,cried,0.0,0.0,0.0,0.0,0.0
29688,pp23,2.0,162.0,29688.0,"Inglethorp,",92.0,272.0,2.0,2.0,314.0
29689,pp23,2.0,162.0,29689.0,starting,183.0,183.0,1.0,1.0,183.0
29690,pp23,2.0,162.0,29690.0,up.,0.0,0.0,0.0,0.0,0.0
29691,pp23,2.0,162.0,29691.0,"""What",0.0,0.0,0.0,0.0,0.0
29692,pp23,2.0,162.0,29692.0,a,0.0,0.0,0.0,0.0,0.0
29693,pp23,2.0,162.0,29693.0,monstrous,176.0,176.0,1.0,1.0,176.0
29694,pp23,2.0,162.0,29694.0,idea!,156.0,156.0,1.0,1.0,156.0
29695,pp23,2.0,162.0,29695.0,I...poison,137.0,244.0,2.0,2.0,267.0
29696,pp23,2.0,162.0,29696.0,my,0.0,0.0,0.0,0.0,0.0
29697,pp23,2.0,162.0,29697.0,dearest,170.0,170.0,1.0,1.0,170.0
29698,pp23,2.0,162.0,29698.0,"Emily!""",133.0,133.0,1.0,1.0,133.0
29699,pp23,2.0,162.0,29699.0,"""I",0.0,0.0,0.0,0.0,0.0
29700,pp23,2.0,162.0,29700.0,do,113.0,113.0,1.0,1.0,113.0
29701,pp23,2.0,162.0,29701.0,not,136.0,136.0,1.0,1.0,136.0
29702,pp23,2.0,162.0,29702.0,"think"" ...Poirot",88.0,88.0,1.0,1.0,88.0
29703,pp23,2.0,162.0,29703.0,watched,171.0,171.0,1.0,1.0,171.0
29704,pp23,2.0,162.0,29704.0,him,0.0,0.0,0.0,0.0,0.0
29705,pp23,2.0,162.0,29705.0,"narrowly..."" that",194.0,194.0,1.0,1.0,194.0
29706,pp23,2.0,162.0,29706.0,you,146.0,146.0,1.0,1.0,146.0
29707,pp23,2.0,162.0,29707.0,quite,0.0,0.0,0.0,0.0,0.0
29708,pp23,2.0,162.0,29708.0,realize,156.0,245.0,2.0,2.0,280.0
29709,pp23,2.0,162.0,29709.0,the,0.0,0.0,0.0,0.0,0.0
29710,pp23,2.0,162.0,29710.0,unfavourable,170.0,239.0,2.0,2.0,273.0
29711,pp23,2.0,162.0,29711.0,nature,211.0,211.0,1.0,1.0,211.0
29712,pp23,2.0,162.0,29712.0,of,0.0,0.0,0.0,0.0,0.0
29713,pp23,2.0,162.0,29713.0,your,0.0,0.0,0.0,0.0,0.0
29714,pp23,2.0,162.0,29714.0,evidence,153.0,218.0,2.0,2.0,241.0
29715,pp23,2.0,162.0,29715.0,at,0.0,0.0,0.0,0.0,0.0
29716,pp23,2.0,162.0,29716.0,the,0.0,0.0,0.0,0.0,0.0
29717,pp23,2.0,162.0,29717.0,inquest.,95.0,95.0,1.0,1.0,95.0
29718,pp23,2.0,162.0,29718.0,Mr.,0.0,0.0,0.0,0.0,0.0
29719,pp23,2.0,162.0,29719.0,"Inglethorp,",73.0,73.0,1.0,1.0,73.0
29720,pp23,2.0,162.0,29720.0,knowing,210.0,210.0,1.0,1.0,210.0
29721,pp23,2.0,162.0,29721.0,what,0.0,0.0,0.0,0.0,0.0
29722,pp23,2.0,162.0,29722.0,I,0.0,0.0,0.0,0.0,0.0
29723,pp23,2.0,162.0,29723.0,have,120.0,173.0,2.0,2.0,208.0
29724,pp23,2.0,162.0,29724.0,now,0.0,0.0,0.0,0.0,0.0
29725,pp23,2.0,162.0,29725.0,told,0.0,0.0,0.0,0.0,0.0
29726,pp23,2.0,162.0,29726.0,"you,",161.0,161.0,1.0,1.0,161.0
29727,pp23,2.0,162.0,29727.0,do,0.0,0.0,0.0,0.0,0.0
29728,pp23,2.0,162.0,29728.0,you,0.0,0.0,0.0,0.0,0.0
29729,pp23,2.0,162.0,29729.0,still,222.0,222.0,1.0,1.0,222.0
29730,pp23,2.0,162.0,29730.0,refuse,0.0,0.0,0.0,0.0,0.0
29731,pp23,2.0,162.0,29731.0,to,0.0,0.0,0.0,0.0,0.0
29732,pp23,2.0,162.0,29732.0,say,147.0,147.0,1.0,1.0,147.0
29733,pp23,2.0,162.0,29733.0,where,0.0,0.0,0.0,0.0,0.0
29734,pp23,2.0,162.0,29734.0,you,52.0,52.0,1.0,1.0,52.0
29735,pp23,2.0,162.0,29735.0,were,0.0,0.0,0.0,0.0,0.0
29736,pp23,2.0,162.0,29736.0,at,0.0,0.0,0.0,0.0,0.0
29737,pp23,2.0,162.0,29737.0,six,183.0,183.0,1.0,1.0,183.0
29738,pp23,2.0,162.0,29738.0,o'clock,72.0,72.0,1.0,1.0,72.0
29739,pp23,2.0,162.0,29739.0,on,0.0,0.0,0.0,0.0,0.0
29740,pp23,2.0,162.0,29740.0,Monday,176.0,176.0,1.0,1.0,176.0
29741,pp23,2.0,162.0,29741.0,"afternoon?""",121.0,121.0,1.0,1.0,121.0
29742,pp23,2.0,162.0,29742.0,With,139.0,139.0,1.0,1.0,139.0
29743,pp23,2.0,162.0,29743.0,a,0.0,0.0,0.0,0.0,0.0
29744,pp23,2.0,162.0,29744.0,"groan,",168.0,168.0,1.0,1.0,168.0
29745,pp23,2.0,162.0,29745.0,Alfred,143.0,143.0,1.0,1.0,143.0
29746,pp23,2.0,162.0,29746.0,Inglethorp,70.0,70.0,1.0,1.0,70.0
29747,pp23,2.0,162.0,29747.0,sank,0.0,0.0,0.0,0.0,0.0
29748,pp23,2.0,162.0,29748.0,down,182.0,182.0,1.0,1.0,182.0
29749,pp23,2.0,162.0,29749.0,again,244.0,244.0,1.0,1.0,244.0
29750,pp23,2.0,162.0,29750.0,and,0.0,0.0,0.0,0.0,0.0
29751,pp23,2.0,162.0,29751.0,buried,198.0,258.0,2.0,2.0,290.0
29752,pp23,2.0,162.0,29752.0,his,0.0,0.0,0.0,0.0,0.0
29753,pp23,2.0,162.0,29753.0,face,129.0,129.0,1.0,1.0,129.0
29754,pp23,2.0,162.0,29754.0,in,0.0,0.0,0.0,0.0,0.0
29755,pp23,2.0,162.0,29755.0,his,108.0,108.0,1.0,1.0,108.0
29756,pp23,2.0,162.0,29756.0,hands.,0.0,0.0,0.0,0.0,0.0
29757,pp23,2.0,162.0,29757.0,Poirot,231.0,231.0,1.0,1.0,231.0
29758,pp23,2.0,162.0,29758.0,approached,166.0,166.0,1.0,1.0,166.0
29759,pp23,2.0,162.0,29759.0,and,0.0,0.0,0.0,0.0,0.0
29760,pp23,2.0,162.0,29760.0,stood,209.0,209.0,1.0,1.0,209.0
29761,pp23,2.0,162.0,29761.0,over,0.0,0.0,0.0,0.0,0.0
29762,pp23,2.0,162.0,29762.0,him.,0.0,0.0,0.0,0.0,0.0
29763,pp23,2.0,162.0,29763.0,"""Speak!""",151.0,151.0,1.0,2.0,151.0
29764,pp23,2.0,162.0,29764.0,he,0.0,0.0,0.0,0.0,0.0
29765,pp23,2.0,162.0,29765.0,cried,271.0,336.0,2.0,2.0,354.0
29766,pp23,2.0,162.0,29766.0,menacingly.,120.0,407.0,2.0,2.0,448.0
29767,pp23,2.0,163.0,29767.0,With,0.0,0.0,0.0,0.0,0.0
29768,pp23,2.0,163.0,29768.0,an,0.0,0.0,0.0,0.0,0.0
29769,pp23,2.0,163.0,29769.0,"effort,",0.0,0.0,0.0,0.0,0.0
29770,pp23,2.0,163.0,29770.0,Inglethorp,0.0,0.0,0.0,0.0,0.0
29771,pp23,2.0,163.0,29771.0,raised,0.0,0.0,0.0,0.0,0.0
29772,pp23,2.0,163.0,29772.0,his,0.0,0.0,0.0,0.0,0.0
29773,pp23,2.0,163.0,29773.0,face,0.0,0.0,0.0,0.0,0.0
29774,pp23,2.0,163.0,29774.0,from,122.0,122.0,1.0,1.0,122.0
29775,pp23,2.0,163.0,29775.0,his,0.0,0.0,0.0,0.0,0.0
29776,pp23,2.0,163.0,29776.0,hands.,157.0,157.0,1.0,1.0,157.0
29777,pp23,2.0,163.0,29777.0,"Then,",113.0,113.0,1.0,1.0,113.0
29778,pp23,2.0,163.0,29778.0,slowly,0.0,0.0,0.0,0.0,0.0
29779,pp23,2.0,163.0,29779.0,and,0.0,0.0,0.0,0.0,0.0
29780,pp23,2.0,163.0,29780.0,"deliberately,",226.0,226.0,1.0,1.0,226.0
29781,pp23,2.0,163.0,29781.0,he,0.0,0.0,0.0,0.0,0.0
29782,pp23,2.0,163.0,29782.0,shook,98.0,98.0,1.0,1.0,98.0
29783,pp23,2.0,163.0,29783.0,his,0.0,0.0,0.0,0.0,0.0
29784,pp23,2.0,163.0,29784.0,head.,0.0,0.0,0.0,0.0,0.0
29785,pp23,2.0,163.0,29785.0,"""You",84.0,84.0,1.0,1.0,84.0
29786,pp23,2.0,163.0,29786.0,will,96.0,96.0,1.0,1.0,96.0
29787,pp23,2.0,163.0,29787.0,not,154.0,154.0,1.0,1.0,154.0
29788,pp23,2.0,163.0,29788.0,"speak?""",212.0,212.0,1.0,1.0,212.0
29789,pp23,2.0,163.0,29789.0,"""No.",0.0,0.0,0.0,0.0,0.0
29790,pp23,2.0,163.0,29790.0,I,0.0,0.0,0.0,0.0,0.0
29791,pp23,2.0,163.0,29791.0,do,166.0,166.0,1.0,1.0,166.0
29792,pp23,2.0,163.0,29792.0,not,0.0,0.0,0.0,0.0,0.0
29793,pp23,2.0,163.0,29793.0,believe,192.0,192.0,1.0,1.0,192.0
29794,pp23,2.0,163.0,29794.0,that,69.0,69.0,1.0,1.0,69.0
29795,pp23,2.0,163.0,29795.0,anyone,123.0,123.0,1.0,1.0,123.0
29796,pp23,2.0,163.0,29796.0,could,159.0,159.0,1.0,1.0,159.0
29797,pp23,2.0,163.0,29797.0,be,0.0,0.0,0.0,0.0,0.0
29798,pp23,2.0,163.0,29798.0,so,0.0,0.0,0.0,0.0,0.0
29799,pp23,2.0,163.0,29799.0,monstrous,146.0,146.0,1.0,1.0,146.0
29800,pp23,2.0,163.0,29800.0,as,156.0,156.0,1.0,1.0,156.0
29801,pp23,2.0,163.0,29801.0,to,0.0,0.0,0.0,0.0,0.0
29802,pp23,2.0,163.0,29802.0,accuse,163.0,163.0,1.0,1.0,163.0
29803,pp23,2.0,163.0,29803.0,me,0.0,0.0,0.0,0.0,0.0
29804,pp23,2.0,163.0,29804.0,of,0.0,0.0,0.0,0.0,0.0
29805,pp23,2.0,163.0,29805.0,what,0.0,0.0,0.0,0.0,0.0
29806,pp23,2.0,163.0,29806.0,you,210.0,210.0,1.0,1.0,210.0
29807,pp23,2.0,163.0,29807.0,"say.""",138.0,138.0,1.0,1.0,138.0
29808,pp23,2.0,163.0,29808.0,Poirot,135.0,135.0,1.0,1.0,135.0
29809,pp23,2.0,163.0,29809.0,nodded,0.0,0.0,0.0,0.0,0.0
29810,pp23,2.0,163.0,29810.0,"thoughtfully,",122.0,257.0,2.0,2.0,298.0
29811,pp23,2.0,163.0,29811.0,like,0.0,0.0,0.0,0.0,0.0
29812,pp23,2.0,163.0,29812.0,a,0.0,0.0,0.0,0.0,0.0
29813,pp23,2.0,163.0,29813.0,man,67.0,67.0,1.0,1.0,67.0
29814,pp23,2.0,163.0,29814.0,whose,0.0,0.0,0.0,0.0,0.0
29815,pp23,2.0,163.0,29815.0,mind,0.0,0.0,0.0,0.0,0.0
29816,pp23,2.0,163.0,29816.0,is,73.0,73.0,1.0,1.0,73.0
29817,pp23,2.0,163.0,29817.0,made,0.0,0.0,0.0,0.0,0.0
29818,pp23,2.0,163.0,29818.0,up.,0.0,0.0,0.0,0.0,0.0
29819,pp23,2.0,163.0,29819.0,"""Soit!""",133.0,133.0,1.0,2.0,133.0
29820,pp23,2.0,163.0,29820.0,he,138.0,138.0,1.0,1.0,138.0
29821,pp23,2.0,163.0,29821.0,said.,130.0,305.0,2.0,2.0,329.0
29822,pp23,2.0,163.0,29822.0,"""Then",152.0,264.0,2.0,2.0,298.0
29823,pp23,2.0,163.0,29823.0,I,0.0,0.0,0.0,0.0,0.0
29824,pp23,2.0,163.0,29824.0,must,62.0,62.0,1.0,1.0,62.0
29825,pp23,2.0,163.0,29825.0,speak,73.0,73.0,1.0,1.0,73.0
29826,pp23,2.0,163.0,29826.0,for,113.0,113.0,1.0,1.0,113.0
29827,pp23,2.0,163.0,29827.0,"you.""",0.0,0.0,0.0,0.0,0.0
29828,pp23,2.0,163.0,29828.0,Alfred,101.0,101.0,1.0,1.0,101.0
29829,pp23,2.0,163.0,29829.0,Inglethorp,102.0,102.0,1.0,1.0,102.0
29830,pp23,2.0,163.0,29830.0,sprang,0.0,0.0,0.0,0.0,0.0
29831,pp23,2.0,163.0,29831.0,up,0.0,0.0,0.0,0.0,0.0
29832,pp23,2.0,163.0,29832.0,again.,113.0,113.0,1.0,1.0,113.0
29833,pp23,2.0,163.0,29833.0,"""You?",0.0,0.0,0.0,0.0,0.0
29834,pp23,2.0,163.0,29834.0,How,137.0,137.0,1.0,1.0,137.0
29835,pp23,2.0,163.0,29835.0,can,0.0,0.0,0.0,0.0,0.0
29836,pp23,2.0,163.0,29836.0,you,162.0,162.0,1.0,1.0,162.0
29837,pp23,2.0,163.0,29837.0,speak?,242.0,242.0,1.0,1.0,242.0
29838,pp23,2.0,163.0,29838.0,You,162.0,162.0,1.0,1.0,162.0
29839,pp23,2.0,163.0,29839.0,do,0.0,0.0,0.0,0.0,0.0
29840,pp23,2.0,163.0,29840.0,not,310.0,310.0,1.0,1.0,310.0
29841,pp23,2.0,163.0,29841.0,"know......""",105.0,105.0,1.0,2.0,105.0
29842,pp23,2.0,163.0,29842.0,he,0.0,0.0,0.0,0.0,0.0
29843,pp23,2.0,163.0,29843.0,broke,228.0,228.0,1.0,1.0,228.0
29844,pp23,2.0,163.0,29844.0,off,0.0,0.0,0.0,0.0,0.0
29845,pp23,2.0,163.0,29845.0,abruptly.,299.0,299.0,1.0,1.0,299.0
29956,pp23,3.0,5.0,29956.0,There,188.0,188.0,1.0,1.0,188.0
29957,pp23,3.0,5.0,29957.0,was,124.0,124.0,1.0,1.0,124.0
29958,pp23,3.0,5.0,29958.0,a,0.0,0.0,0.0,0.0,0.0
29959,pp23,3.0,5.0,29959.0,moment's,153.0,153.0,1.0,1.0,153.0
29960,pp23,3.0,5.0,29960.0,stupefied,187.0,187.0,1.0,1.0,187.0
29961,pp23,3.0,5.0,29961.0,silence.,176.0,267.0,2.0,2.0,293.0
29962,pp23,3.0,5.0,29962.0,"Japp,",110.0,110.0,1.0,1.0,110.0
29963,pp23,3.0,5.0,29963.0,who,167.0,167.0,1.0,1.0,167.0
29964,pp23,3.0,5.0,29964.0,was,162.0,162.0,1.0,1.0,162.0
29965,pp23,3.0,5.0,29965.0,the,0.0,0.0,0.0,0.0,0.0
29966,pp23,3.0,5.0,29966.0,least,173.0,173.0,1.0,1.0,173.0
29967,pp23,3.0,5.0,29967.0,surprised,196.0,196.0,1.0,1.0,196.0
29968,pp23,3.0,5.0,29968.0,of,0.0,0.0,0.0,0.0,0.0
29969,pp23,3.0,5.0,29969.0,any,0.0,0.0,0.0,0.0,0.0
29970,pp23,3.0,5.0,29970.0,of,192.0,192.0,1.0,1.0,192.0
29971,pp23,3.0,5.0,29971.0,"us,",0.0,0.0,0.0,0.0,0.0
29972,pp23,3.0,5.0,29972.0,was,111.0,111.0,1.0,2.0,111.0
29973,pp23,3.0,5.0,29973.0,the,0.0,0.0,0.0,0.0,0.0
29974,pp23,3.0,5.0,29974.0,first,149.0,149.0,1.0,1.0,149.0
29975,pp23,3.0,5.0,29975.0,to,0.0,0.0,0.0,0.0,0.0
